"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20203","11","서울시","CS100004","양식음식점","232246294386","6333261","163260802581","68985491805","25597099131","31157468605","33457887532","33124028592","39924318721","40211758981","28773732824","12922395384","2451754681","59899807806","32401727330","85085859780","39484749405","97997512644","92368013157","2299840593","62075128933","55512089640","34585339183","25170751579","10722375892","4614889","1718372","780724","907786","953307","923555","1049517","969408","748964","200250","122137","2218827","1036977","2151345","603725","2743852","3034646","127188","2140971","1602978","991476","672094","243728"
"20203","11","서울시","CS100007","치킨전문점","101977745614","4316801","72293759065","29683986549","11504388146","13346244150","14755063369","15150795851","17537267549","16354443363","13329543186","8813016438","351133778","4119801012","6725869863","46451906780","35516017743","56916725565","36984607427","1279162316","19306873923","19698327056","24744303294","20586691416","8285974973","3003660","1313141","485486","556686","614086","615700","731702","705959","607182","287958","23402","237032","344441","2079717","1344251","2408993","1733134","72699","929269","865703","1035043","870332","369075"
"20203","11","서울시","CS200007","치과의원","542562240473","3997273","480302635317","62259605156","97425251761","105188017760","94266776526","81465564084","101957025186","60520496711","1739108445","248240","68997804416","183407713869","178666960357","110231887541","1257626050","268224268377","272082960753","760551102","51251203846","81176498651","124114421820","141139449875","141866135708","3491437","505836","753337","760019","672660","577854","727567","492732","13104","21","675249","1215818","1382482","719851","3852","1981448","2008647","15296","507065","694340","958650","909132","905625"
"20203","11","서울시","CS200028","미용실","216046234908","5175031","138007992508","78038242400","22924149038","24779003391","28975161500","27607953680","33721724899","49123943611","28914298789","301616397","4764906770","49229210909","71823088547","83615458618","6311953667","86625055878","127048625861","1732464899","44062321390","53516506236","49863821649","41142690767","23356206746","3415159","1759872","623628","614508","703549","676245","797229","1050696","709176","4565","193940","1275608","1625228","1987633","88057","2943956","2212608","72871","1079317","1170734","1212022","1052926","568731"
"20203","11","서울시","CS300003","컴퓨터및주변장치판매","1195781159173","17966541","1046293859298","149487299875","213026887043","223603051167","183941859208","214139218632","211582843248","97545588892","51941710983","2066163048","167864959482","346771244834","468597563336","204184541728","6296686745","472709157251","218254711844","4878554963","88414913027","123702194344","241395259012","151141775288","81431172466","14545060","3421481","2882113","2915376","3017286","2805422","2924863","1859484","1561997","471588","2928205","4304872","4656991","4039967","1564918","7123325","9700226","1827479","7474774","2295593","2560801","2062167","602723"
"20203","11","서울시","CS300043","전자상거래업","182758604470","3160198","139455313141","43303291329","26622788877","28637793769","28371266756","27614297564","28209166175","25846962423","17456328906","2901631667","15299103390","38265474621","69140088405","47867454422","9284851965","72709090321","97701721635","1135187124","27091642303","36952215437","43613187745","35321871119","26296683141","2159555","1000643","367453","420796","436042","439412","495852","566750","433893","68841","300008","691801","968954","930318","200276","1128604","1957350","54986","879809","673612","742539","473702","261310"
"20203","11","서울시","CS300031","가구","253374228741","758780","162000148058","91374080683","32440092416","27368867268","33749835748","38076673440","30364679186","50805189414","40568891269","2154988","11419450985","62928626370","107493829630","70734745877","795420891","107626109831","126556755130","64509912","13434924060","53316513425","58281833214","62652225102","46433568790","594559","164221","112812","116746","121426","118677","124898","105853","58368","17","138613","214072","256038","147388","2652","383263","314550","282","94927","155359","157867","180109","109276"
"20203","11","서울시","CS200017","골프연습장","59706026527","1176655","41022784508","18683242019","8666273850","8077928367","8156668946","7421014779","8700898566","10022480509","8660761510","2824233700","6651670295","9582607814","12851317560","18496723338","9299473820","38171504981","14182460486","33476088","2399196080","10573001211","16160741890","16551633388","6635819778","745766","430889","143464","145893","157270","145240","153899","224668","206221","60714","115680","187271","244442","362225","206323","873177","216898","1034","48200","214429","354878","353851","117659"
"20203","11","서울시","CS100005","제과점","203566194638","22099244","148412441719","55153752919","27366084948","29269139544","30892492223","28739858236","32144866768","30116975225","25036777694","303169929","33959719223","47762068718","46226942129","60494919190","14819375449","76700441790","109238008282","1899770771","36414081509","44934175309","46704151276","34710897210","21275373978","16365484","5733760","3083802","3271040","3414093","3172996","3423553","3099136","2634624","29272","4223505","4811315","4704911","6604609","1725632","8377844","12941330","278316","4814857","5241789","4945563","3726672","2311977"
"20203","11","서울시","CS300006","미곡판매","97427163613","1958633","83623637283","13803526330","15704576256","19121469498","18166290687","14653702260","15977598582","11508783239","2294743091","4112991147","27591277335","26430759817","25623251964","12573865332","1095018018","38887002270","49761841376","12960041","2231239084","7874787263","12149936434","25814235808","40565685023","1597268","361365","327442","330571","326766","293077","319412","266446","94919","80763","463238","499939","544997","331358","38338","861153","957105","1215","53132","148221","244786","523508","847387"
"20203","11","서울시","CS300022","화장품","817041300875","25489922","651683290659","165358010216","130274751397","133588731043","132426457581","121927076344","133466274294","95215964162","70142046054","4196075606","56128783294","190627865935","231260570937","270250766684","64577238419","225657732421","551192704431","8805959570","213289888425","190789515171","165012381009","130623724083","68328645373","18801323","6688599","3455760","3795162","3847628","3672958","4029815","3760704","2927895","40489","1112074","4867302","6182121","10670040","2617896","6130207","19250646","585463","11158764","6173156","3464251","2794093","1205130"
"20203","11","서울시","CS200019","PC방","63001233383","13220197","41723000762","21278232621","8617854185","8258163908","8611447242","7525877368","8709658059","10894676765","10383555856","11598232367","3898557817","5775235729","10332576385","18050887127","13345743958","52950118242","9985959291","4734797102","41478125328","10193747231","3041221564","2761663232","726523074","8820458","4399739","1783963","1766516","1829495","1600856","1839628","2253343","2146396","2280460","808412","1215609","2284519","3880594","2750603","10974646","2244420","1427416","8566351","1900733","606026","586326","132217"
"20203","11","서울시","CS300016","안경","93694968208","1090220","66151872189","27543096019","12975407673","13727250134","13363771541","12230580451","13854862390","17296684517","10246411502","911266","3865506608","22521862653","29903114929","35115944420","2287628332","44141920007","48680098852","826382277","17971266370","17442009018","22245052667","21855208924","12481916134","795983","294237","156113","164545","158183","149151","167991","180216","114021","26","48306","238491","319030","448880","35487","409504","676403","30823","350787","205862","206541","187754","104129"
"20203","11","서울시","CS300014","신발","130693690196","1579875","86690886990","44002803206","15623449564","19523610241","16339952118","16892612380","18311262687","24416841351","19585961855","43075036","7955600367","33045784984","40344496028","45421776389","3882957392","63049284870","61398095425","1451540475","33939777255","28525995328","19866637772","21804205795","18859223685","1063250","516625","186822","208359","219537","215845","232687","294357","222268","1041","89855","356010","510103","566333","56533","714797","823948","21540","421488","315882","220245","293867","265727"
"20203","11","서울시","CS200036","고시원","2285935714","50700","1638693071","647242643","247871896","207546447","408658967","427620971","346994790","343526133","303716510","646749362","145955856","335985410","238340182","510233368","408671536","1890007541","375797257","57777617","564840343","368837355","452388626","361420257","460540601","32179","18521","5953","5817","6412","7410","6587","9172","9349","16494","4261","4547","5463","8726","11209","40789","9455","1892","12433","10969","9664","6826","8458"
